W2.35.ST	W1.41.ST	W2.42.ST	W1.39.ST	M1.61.ST	W2.63.ST	M2.57.ST	W1.4.ST	W2.62.ST	M1.4.ST	M1.16.ST	W2.61.ST	W2.17.ST	W3.21.ST	M1.10.ST	W1.13.ST	M1.27.ST	M1.1.ST	M2.31.ST	M1.20.ST	M1.8.ST	M1.22.ST	W2.41.ST	M1.42.ST	M2.48.ST	M2.45.ST	M1.57.ST	M1.7.ST	W2.15.ST	W2.1.ST	W3.22.ST	M2.46.ST	M1.6.ST	M2.37.ST	M2.63.ST	M1.38.ST	W2.7.ST	W2.36.ST	W2.4.ST	M2.41.ST	W1.36.ST	M2.5.ST	M1.64.ST	W1.54.ST	W2.19.ST	M1.5.ST	W1.33.ST	W2.68.ST	M1.63.ST	M2.51.ST	W2.49.ST	W2.59.ST	W1.42.ST	M2.38.ST	W3.19.ST	M1.44.ST	M2.49.ST	W1.27.ST	W2.9.ST	W2.45.ST	W2.13.ST	M2.40.ST	M1.62.ST	W2.33.ST	WL.2.ST	W2.67.ST	W2.44.ST	W1.3.ST	M1.25.ST	W2.48.ST	W2.52.ST	W2.47.ST	W1.53.ST	W1.6.ST	M1.24.ST	M2.50.ST	W2.23.ST	M1.48.ST	W2.26.ST	W1.26.ST	W3.16.ST	WL.20.ST	W1.21.ST	WL.25.ST	W1.37.ST	W3.20.ST	W1.8.ST	WL.34.ST	M1.65.ST	W2.54.ST	W2.34.ST	WL.5.ST	W2.40.ST	W1.1.ST	M2.3.ST	W1.5.ST	M1.35.ST	M1.36.ST	M2.56.ST	W2.46.ST	M1.52.ST	M1.26.ST	M2.44.ST	W1.22.ST	W1.40.ST	W2.25.ST	W2.5.ST	WL.1.ST	WL.39.ST	W2.11.ST	WL.37.ST	M1.37.ST	W1.44.ST	W1.9.ST	WL.26.ST	M2.58.ST	W1.18.ST	M1.3.ST	WL.17.ST	M2.36.ST	WL.9.ST	W1.11.ST	WL.35.ST	W3.23.ST	M2.32.ST	W2.69.ST	M1.15.ST	W2.65.ST	W2.21.ST	WL.33.ST	W2.43.ST	W1.20.ST	WL.7.ST	WL.14.ST	WL.36.ST	WL.10.ST	M1.59.ST	M2.52.ST	W1.34.ST	W3.1.ST	WL.45.ST	M2.33.ST	WL.11.ST	W3.17.ST	WL.28.ST	M2.60.ST	W2.53.ST	W2.6.ST	WL.13.ST	WL.30.ST	W1.2.ST	WL.32.ST	WL.8.ST	W1.31.ST	W3.18.ST	W1.15.ST	W2.8.ST	W1.14.ST	WL.12.ST	W1.51.ST	M2.39.ST	WL.44.ST	M1.29.ST	M1.23.ST	W2.39.ST	W2.56.ST	WL.15.ST	W1.55.ST	WL.43.ST	WL.3.ST	M2.11.ST	W1.38.ST	C16.20030.GH	C16.20006.GH	C16.20032.GH	C16.20010.GH	C16.20007.GH	C16.20009.GH	C16.20008.GH	C16.20005.GH	C16.20011.GH	C16.20029.GH	C16.20108.GH	C16.20110.GH	C16.20066.GH	C16.20242.GH	C16.20138.GH	C16.20065.GH	C16.20074.GH	C16.20241.GH	C16.20073.GH	C16.20127.GH	C16.20126.GH	C16.20047.GH	C16.20049.GH	C16.20124.GH	C16.20125.GH	C16.20050.GH	C16.20048.GH	C16.20275.GH	C16.20112.GH	C16.20111.GH	C16.20274.GH	C16.20273.GH	C16.20113.GH	C16.20247.GH	C16.20363.GH	C16.20362.GH	C16.20246.GH	C16.20245.GH	C16.20244.GH	C16.20374.GH	C16.20375.GH	C16.20288.GH	C16.20292.GH	C16.20243.GH	C16.20650.TZ	C16.20372.TZ	C16.20437.TZ	C16.20438.TZ	C16.20373.TZ	C16.20417.TZ	C16.20647.TZ	C16.20646.TZ	C16.20645.TZ	C16.20005.TZ	C16.20416.TZ	C16.20070.TZ	C16.20557.TZ	C16.20002.TZ	C16.20651.TZ	C16.20003.TZ	C16.20649.TZ	C16.20073.TZ	C16.20652.TZ	C16.20117.TZ	C16.20341.TZ	C16.20340.TZ	C16.20071.TZ	C16.20374.TZ	C16.20345.TZ	C16.20072.TZ	C16.20346.TZ	C16.20118.TZ	C16.20119.TZ	C16.20238.TZ	C16.20246.TZ	C16.20415.TZ	C16.20152.TZ	C16.20153.TZ	C16.20247.TZ	C16.20248.TZ	C16.20493.TZ	C16.20123.TZ	C16.20211.TZ	C16.20371.TZ	C16.20212.TZ	C16.20197.TZ	C16.20626.TZ	C16.20135.TZ	C16.20474.TZ	C16.20198.TZ	C16.20554.TZ	C16.20494.TZ	C16.20215.TZ	C16.20347.TZ	C16.20471.TZ	C16.20237.TZ	C16.20625.TZ	C16.20627.TZ	C16.20648.TZ	C16.20558.TZ	C16.20439.TZ	C16.20550.TZ	C16.20440.TZ	C16.20475.TZ	C16.20548.TZ	C16.20549.TZ	C16.20492.TZ	C16.20473.TZ	C16.20470.TZ	C16.20551.TZ	C16.20441.TZ	C16.20491.TZ	CM.D50.M0.18	CM.D07.M0.18	CM.D11.M0.18	CM.D21.I1.18	CM.D11.I1.18	CM.D24.M0.18	CM.D07.I1.18	CM.D15.M0.18	CM.D10.M0.18	CM.D39.M0.18	CM.D13.I1.18	CM.D04.I1.18	CM.D03.I12.18	CM.D13.M0.18	CM.D05.I1.18	CM.D02.M0.18	CM.D02.I1.18	CM.D03.M0.18	CM.A06.I1.18	CM.D08.I1.18	CM.D26K.I12.18	CM.A06.M0.18	CM.D48.M0.18	CM.D33.I1.18	CM.D39.I1.18	CM.D40.I1.18	CM.D26.M0.18	CM.D43.M0.18	CM.D40.M0.18	CM.D43.I1.18	CM.D09.M0.18	CM.D05.M0.18	CM.D06.I1.18	CM.D09.I1.18	CM.A04.M0.18	CM.D15.I1.18	CM.D21.M0.18	CM.D06.M0.18	CM.D10.I1.18	CM.D33.M0.18	CM.D50.I1.18	CM.D24.I1.18	CM.D08.M0.18	CM.D26AB.I1.18	CM.A04.I1.18	CM.D04.M0.18	CM.A01.I1.18	CM.D21B.I12.18	CM.D26A.I13.18	CM.A01.M0.18	A45.02.1FE	V06.02.1FE	A02.01.1FE	A22.01.1FE	A20.01.1FE	A10.02.1FE	A36.02.1FE	A48.01.1FE	A35.01.1FE	A23.01.1FE	A55.01.1FE	A58.01.1FE	V12.01.2FE	A56.01.1FE	A13.01.1FE	A32.01.1FE	A94.01.1FE	V19.01.2FE	A11.01.1FE	A39.04.1FE	A04.01.1FE	A13.03.1FE	A94.02.1FE	A66.02.1FE	A53.01.1FE	A46.01.1FE	A09.01.1FE	A70.03.1FE	A07.01.1FE	A88.02.1FE	A90.04.1FE	A89.02.1FE	A25.01.1FE	A28.02.1FE	A62.03.1FE	A09.02.1FE	A54.02.1FE	A75.02.1FE	V31.01.2FE	A48.05.1FE	V53.02.1FE	A46.02.1FE	A58.03.1FE	V18.02.1FE	A91.02.1FE	V07.01.2FE	A68.01.1FE	V40.01.1FE	A73.01.1FE	A59.01.1FE	A49.01.1FE	A34.01.1FE	A47.01.1FE	A89.01.1FE	A72.01.1FE	A15.02.1FE	A43.02.1FE	A69.02.1FE	A94.03.1FE	A29.01.1FE	V54.01.1FE	V36.02.2FE	A90.03.1FE	V48.03.2FE	A08.01.1FE	A69.01.1FE	A24.02.1FE	V50.01.2FE	A39.01.1FE	A70.01.1FE	A47.02.1FE	A05.01.1FE	A62.01.1FE	A95.01.1FE	A82.02.1FE	V01.01.1FE	A03.01.1FE	A79.02.1FE	A67.01.1FE	A55.02.1FE	V50.01.1FE	V07.02.2FE	A83.02.1FE	A19.03.1FE	A04.04.1FE	V30.01.1FE	V32.02.2FE	A92.01.1FE	A24.04.1FE	A27.02.1FE	A93.01.1FE	A10.01.1FE	A81.03.1FE	A81.01.1FE	A73.02.1FE	A39.02.1FE	A91.01.1FE	A44.01.1FE	A41.01.1FE	A20.03.1FE	V19.02.2FE	A42.02.1FE	A34.02.1FE	V50.02.1FE	A19.01.1FE	A14.01.1FE	A36.01.1FE	A40.02.1FE	A01.02.1FE	A72.02.1FE	A85.01.1FE	SID01B.007	SID01A.006	SID040104	SID01E.015	SID060202	SID040304	SID01D.013	SID060502	SID040204	SID210404	SID08A.022	SID01H.011	SID210401	SID210402	SID01G.005	SID210304	SID210302	SID210301	SID210201	SID08K.032	SID01J.010	SID030101	SID08I.009	SID030201	SID08J.078	SID08H.008	SID030502	SID030601	SID030301	SID08E.041	SID030701	SID040201	SID08D.079	SID040301	SID08C.021	SID040303	SID040101	SID040203	SID060602	SID08B.044	SID060402	SID060102	SID060401	SID060101	SID060302	SID01G.234	SID01D.190	SID01F.239	SID01E.191	SID01H.202	SID01C.235	SID01J.173	SID08E.160	SID210204	SID08A.236	SID210104	SID210102	SID240101	SID08D.257	SID210101	SID08K.237	SID08I.170	SID010102	SID010101	SID140304	SID190101	SID190104	SID140302	SID010104	SID010201	SID140301	SID010202	SID010301	SID140104	SID010204	SID140102	SID140202	SID140201	SID010401	SID140101	SID010302	SID100404	SID010304	SID100402	SID010402	SID010404	SID100401	SID020101	SID020102	SID020104	SID100304	SID020201	SID100302	SID020202	SID020204	SID100204	SID020301	SID100301	SID100202	SID020302	SID090201	SID020304	SID100201	SID080304	SID090101	SID090102	SID030102	SID030104	SID030202	SID030204	SID080301	SID030602	SID080302	SID080102	SID080104	SID080101	SID030504	SID030604	SID060601	SID060301	SID030704	SID060201	SID030702	SID240301	SID240302	SID240401	SID240102	SID240402	SID240201	SID240104	SID240202	SID240304	SID08F.000	SID250101	SID250102	SID250104	SID250501	SID250701	SID250301	SID250502	SID250702	SID250704	SID09E.519	SID01A.000	SID09D.518	SID09C.517	SID09B.516	SID01B.000	SID08K.560	SID01E.000	SID01G.000	SID03A.000	SID09A.515	SID08I.545	SID03B.000	SID07E.559	SID03D.000	SID03C.000	SID08D.572	SID03E.000	SID07D.542	SID07C.541	SID07A.558	SID04E.563	SID03F.000	SID03G.000	SID04D.562	SID04C.565	SID05A.000	SID04B.564	SID02C.553	SID05C.000	SID02A.561	SID02B.552	SID05B.000	SID08A.000	SID05D.000	SID01I.569	SID01H.568	SID01D.570	SID08E.000	SID01F.573	SID01C.566	SID08G.000	SID08H.000	CHN.18D2	CHN.11E2	CHN.24G2	CHN.1E2	CHN.18E2	CHN.17D2	CHN.21D3	CHN.12D3	CHN.21D2	GUI.0140104	CHN.1G2	CHN.19G2	CHN.12D2	CHN.2D2	GUI.0130302	GUI.0140103	GUI.0090502	GUI.0140102	CHN.26G2	GUI.0090511	GUI.0130103	CHN.4E2	CHN.8E2	GUI.0080506	GUI.0090512	CHN.7F2	CHN.3E2	CHN.2D3	CHN.7E2	GUI.0090506	CHN.5D2	GUI.0110107	GUI.0090501	GUI.0090504	CHN.8E3	GUI.0090508	GUI.0090302	CHN.6E2	CHN.4E3	CHN.11E3	CHN.7E3	GUI.0140101	GUI.0090305	GUI.0080324	COL.15MH	GUI.0090301	COL.10MH	COL.1MH	GUI.0080508	GUI.0090304	GUI.0090401	COL.1BH	COL.13MH	GUI.0090303	COL.15BH	GUI.0080318	COL.10BH	GUI.0080417	COL.18MH	COL.11BH	GUI.0080315	COL.17MH	COL.11MH	GUI.0080201	GUI.0080310	COL.16MH	GUI.0080403	GUI.0080320	COL.5MH	GUI.0080103	COL.17BH	GUI.0080312	GUI.0080307	COL.6MH	GUI.0080105	COL.2MH	COL.18BH	GUI.0080311	COL.16BH	COL.5BH	GUI.0080308	COL.6BH	COL.4BH	GUI.0080309	COL.4MH	COL.13BH	GUI.0080101	COL.2BH	GUI.0080302	GUI.0080304	GUI.0070123	GUI.0020201	GUI.0140110	GUI.0140113	GUI.0140111	GUI.0140108	GUI.0140122	GUI.0140107	GUI.0140115	GUI.0140117	GUI.0140112	GUI.0140116	GUI.110103	GUI.0140119	GUI.120301	GUI.120105	GUI.0140305	GUI.110108	GUI.0140303	GUI.0140121	GUI.0140306	GUI.0140403	GUI.120101	GUI.110106	GUI.110110	GUI.110105	GUI.0140502	GUI.0140308	GUI.100104	GUI.0140408	GUI.110102	GUI.0140504	GUI.0150117	GUI.0140506	GUI.100109	GUI.110104	GUI.100202	GUI.100203	GUI.0140311	GUI.100114	GUI.100110	GUI.0210101	GUI.100105	GUI.0170201	GUI.100111	GUI.100106	GUI.0140307	GUI.0210104	GUI.0140404	GUI.100112	GUI.0140411	GUI.100107	GUI.0210107	GUI.100101	GUI.100102	GUI.2100107	GUI.0210111	GUI.0210105	GUI.0210410	GUI.0210109	GUI.2103211	GUI.0210117	GUI.0210119	GUI.0210405	GUI.0140118	GUI.0210406	GUI.0210408	GUI.0210124	GUI.0210411	GUI.0210126	GUI.0210306	GUI.0210121	GUI.0210314	GUI.0210311	GUI.0210127	GUI.0210319	GUI.0210202	GUI.0210203	GUI.0210320	GUI.0210404	GUI.0210403	GUI.0210402	GUI.0210118	GUI.0210315	GUI.0210205	GUI.0210302	GUI.0210303	GUI.0210316	GUI.0210301	GUI.0210318	GUI.0210122	GUI.0210304	GUI.0210312	GUI.0210317	GUI.0210204	GUI.0210125	GUI.0210309	GUI.110109	GUI.120102	GUI.120109	GUI.130105	GUI.130102	GUI.110101	GUI.130107	GUI.130106	GUI.130201	GUI.130110	GUI.130114	GUI.130111	GUI.190302	GUI.12259	GUI.190303	GUI.130301	GUI.190402	GUI.130203	GUI.130401	GUI.190105	GUI.140114	GUI.140124	GUI.190107	GUI.120201	GUI.190106	GUI.190104	GUI.120108	GUI.190108	GUI.180501	GUI.180301	GUI.190102	GUI.140123	GUI.140125	GUI.140201	GUI.140202	GUI.180402	GUI.190101	GUI.140126	GUI.140309	GUI.180306	GUI.140203	GUI.180404	GUI.180302	GUI.140301	GUI.180304	GUI.140304	GUI.180401	GUI.140302	GUI.180305	GUI.140401	GUI.180303	GUI.140312	GUI.180204	GUI.140406	GUI.180208	GUI.180205	GUI.140507	GUI.140601	GUI.180107	GUI.140602	GUI.180206	GUI.140501	GUI.150101	GUI.140508	GUI.180108	GUI.180109	GUI.150109	GUI.150105	GUI.180103	GUI.140409	GUI.150104	GUI.150103	GUI.180104	GUI.150107	GUI.180202	GUI.180105	GUI.150111	GUI.150114	GUI.180106	GUI.180102	GUI.150112	GUI.170103	GUI.150115	GUI.180101	GUI.150119	GUI.160201	GUI.150116	GUI.140412	GUI.160103	GUI.160303	GUI.160202	GUI.140120	GUI.160101	GUI.160102	GUI.160401	GUI.16276	GUI.150118	GUI.160204	GUI.190401	GUI.190406	GUI.200105	GUI.190404	GUI.200106	GUI.190403	GUI.190305	GUI.180309	GUI.200101	GUI.80322	GUI.80313	GUI.200112	GUI.80317	GUI.200108	GUI.200109	GUI.70122	GUI.70120	GUI.200207	GUI.200107	GUI.70117	GUI.200111	GUI.70114	GUI.70116	GUI.200114	GUI.200205	GUI.70202	GUI.200212	GUI.200211	GUI.200209	GUI.200110	GUI.70108	GUI.70110	GUI.70103	GUI.70111	GUI.200208	GUI.200302	GUI.70109	GUI.70112	GUI.200210	GUI.70113	GUI.200301	GUI.200214	GUI.200413	GUI.200608	GUI.200402	GUI.200408	GUI.200403	GUI.200607	GUI.200407	GUI.200405	GUI.200606	GUI.200404	GUI.210207	GUI.200411	GUI.210115	GUI.200410	GUI.200406	GUI.70102	GUI.200414	GUI.200504	GUI.200603	GUI.200602	GUI.200503	GUI.200505	GUI.200604	GUI.200502	GUI.200508	GUI.200506	GUI.200605	GUI.200412	GUI.200507	GUI.200501	GUI.200401	GUI.80104	GUI.80102	GUI.80407	GUI.70105	GUI.80405	GUI.80319	GUI.80316	GUI.70119	GUI.80321	GUI.80411	ARG.M5	GUI.80412	ARG.M8	GUI.80401	ARG.M11	GUI.80414	ARG.B9	GUI.80410	GUI.80409	GUI.80408	GUI.80415	ARG.M2	ARG.B8	ARG.M9	GUI.80418	GUI.80419	ARG.M14	ARG.B5	ARG.M6	GUI.90101	ARG.M3	GUI.90404	GUI.80421	ARG.B6	GUI.90203	ARG.M15	ARG.M4	GUI.80502	ARG.M12	ARG.B3	GUI.80501	ARG.B2	GUI.80503	GUI.80504	GUI.80507	ARG.M13	ARG.M10	ARG.B13	ARG.B16	ARG.B10	ARG.B15	ARG.B12	ARG.B11	ARG.B14	HBM	HBV	HBI	HBR	HBL	HBW	HBZ	HBJ	HBK	HR	HBY	HS	HP	HQ	HW	HT	HV	HU	HY	HZ	HAK	HBE	HBF	HAI	HBC	HAJ	HAH	HBD	HAG	HBA	HBB	HAF	HAE	HAZ	HAD	HB	HBG	HAC	HAB	HBH	HAV	HCP	HAX	HCN	HCO	HAL	HCT	HCM	HAM	HAO	HCR	HAN	HAP	HCS	HCV	HCQ	HAR	HAT	HCU	HAU	HF	C22.M	C23.M	HE	C2.M	C16.M	C19.M	HI	HG	HK	HJ	C18.M	HM	HL	C14.M	HO	HN	C15.M	C10.M	HCK	C13.M	HCL	C7.M	HCF	C9.M	HCH	C5.M	HCI	HCJ	C6.M	HCA	C25.M	HC	C3.M	C24.M	C4.M	HCD	HCB	HAA	HA	HCZ	HDF	HDE	HD	HCW	HDB	HCY	HDA	HDC	HDD
Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266082964695261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119955244268513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277520781925417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628096001357645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164991768384761	0	0	0	0	0	0	0	0.0024421602078348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547584625088201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000865659582759844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166619965361493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00829022687451366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58073410011815e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
